user_address,symbol,amount,amount_usd,price_usd
0x7938d7f05f9a8dce7571e4f2fcfc3f453280a6cd,USDT,9500011.497950000000000000,9499950.98,0.99999363
0xe094a22330b1eb7d69bb6342a63c59c07c1a5b4c,USDC,9429541.936636000000000000,9426812.46,0.99971054
0x28376b3b5e891ca9aba834e2797a63f061af1039,USDC,9425732.966824000000000000,9423004.59,0.99971054
0x91c56a2763178fd8b7e574ad32f174869fadf1b2,WETH,3321.314184595485600000,9382509.73,2824.93892778
0x8fb388696010edc0c5d574b2f25b9629724acfe8,USDT,9333880.044380000000000000,9333820.59,0.99999363
0x91d735ae8abb177869464963595881285ab181f6,USDT,9285664.635894000000000000,9285605.49,0.99999363
0xae9746a85f7e08cbfd08db00edf9b6c21f592fec,USDC,9235925.093697000000000000,9233251.66,0.99971054
0x92b75a5bfb7be7911747276ad335b8f5da3ce0f4,USDT,9232330.247939000000000000,9232271.44,0.99999363
0xfcba81c19b20d2f2d7cea6e10647803ede7697c0,USDC,9223947.468679000000000000,9221277.50,0.99971054
0xa83d737dec6f4eb23b17217746a553ba3373f1ab,WETH,3262.830560191594000000,9217297.06,2824.93892778
0x1cebd13797636b94c5cad7108cebe42d2fce7732,USDC,9180534.408252000000000000,9177877.01,0.99971054
0xee7ca610d896c53ffe716b801c05748efd902954,USDC,9169721.596156000000000000,9167067.33,0.99971054
0xf6e2c92410635986f16d3cff67f5a74f86683923,WETH,3233.797796290130000000,9135281.28,2824.93892778
0x6703fe0e1ff189d8d8d2e0bf5a1f09554ada8fa8,WETH,3233.123779097821000000,9133377.22,2824.93892778
0x0180e063f78b94f50eb8e6b4a5cc0486cf64f8aa,USDC,9059546.058989000000000000,9056923.68,0.99971054
0xa32e350c5397b78fe31d8e65d6bfa3d2c58a2ebb,DAI,9038551.684370428000000000,9034746.45,0.99957900
0x4341135454a602d46b95acfadd88db967bcc35ca,USDC,9018094.837053000000000000,9015484.46,0.99971054
0x6559eb070ec5f3b6cd278f5d43433bee724b55bb,PYUSD,9000000.000001000000000000,8996942.70,0.99966030
0xa5704b9aa25e8945f581b8a85a7f9122a55bbc15,USDT,8971804.503532000000000000,8971747.35,0.99999363
0x705a56ced614f91b969f1915b386d789ab198d9c,WETH,3130.199594700309300000,8842622.69,2824.93892778
0x86c9c15c990fc5c8e4992a2b5833cc3358ba3e5e,WETH,3124.907833490152000000,8827673.78,2824.93892778
0xeb2a1125f1e14822d0708464b795baad6b9038ce,WBTC,100.940885180000000000,8797474.85,87154.72259016
0x4f7dd9c31c429296e7135e151fa2de59a49f7a82,WETH,3104.453801931535000000,8769892.39,2824.93892778
0x1033bac297115f4fcdbf9736edf4ac2a5dac0ef0,WETH,3104.451781828466000000,8769886.69,2824.93892778
0x1233b9b78d2d518f413f5a916793130727919220,WETH,3104.448882005368000000,8769878.50,2824.93892778
0x52ac69d63af2bda446b6d406ce006849bafa3117,USDT,8681243.048811000000000000,8681187.75,0.99999363
0x54b338e6cfd605dad2264b96b0a730fb2bdca9e4,WBTC,99.209642930000000000,8646588.91,87154.72259016
0x2290661dd55d8698599f63ea0f9e46b52e1f80d2,USDT,8543761.207266000000000000,8543706.78,0.99999363
0xaaf5feaa9e5694b2b293e67558e2da8ea4b1fb13,WETH,3016.465636609054400000,8521331.20,2824.93892778
0x52e02f0a43ea757d3c8b78745c99d8ddc33bfa26,GHO,8518690.158369520000000000,8515333.79,0.99960600
0x9d99c2fd19a7803de5691b2dba3b15b09fef37fe,WETH,3011.825811219215700000,8508223.98,2824.93892778
0xfad075025424f08e06037a9b18dc5f9941021053,USDtb,8492359.293748105000000000,8492359.29,1.00000000
0xc26b5977c42c4fa2dd41750f8658f6bd2b67869c,USDT,8443500.602624000000000000,8443446.82,0.99999363
0x230278fb77e0a8d8e4df2444d8020927ce5782a7,WETH,2986.660160879437000000,8437132.55,2824.93892778
0x93b4ed3c50cbd08a758827beb3cf3810fa00dd7d,USDT,8430584.285184000000000000,8430530.58,0.99999363
0x26c212f06675a0149909030d15dc46daee9a1f8a,USDC,8400468.117789000000000000,8398036.52,0.99971054
0x9ac60bd825eb8fd0240e4daf2646c1050830013e,USDT,8388876.136578000000000000,8388822.70,0.99999363
0x507b3f6d4f85c451f7914006c647391a1afb96d6,cbBTC,95.763008180000000000,8366197.71,87363.56416857
0x1a557354c5b8d7df38ea914209e416dc7065b158,WETH,2908.781843171081000000,8217131.06,2824.93892778
0x9d132a96db0a976e06d384ef69aeaa8bba11b698,WETH,2897.458824636234000000,8185144.23,2824.93892778
0xb7210a359cd2034126b8b2c8b95e748f04fffa38,RLUSD,8119071.451222073000000000,8116164.82,0.99964200
0x65c4c0517025ec0843c9146af266a2c5a2d148a2,USDC,8094354.410163000000000000,8092011.42,0.99971054
0x91eda28735ce089a8b5133476263c3fb8303c8ca,WETH,2860.715092992970300000,8081345.43,2824.93892778
0x51b772d972424bfc358dd24a1662770bf0631059,USDC,8073300.905133000000000000,8070964.01,0.99971054
0xedea3257476638dc7dea7adc074fa670755cbcac,WETH,2856.450845285684400000,8069299.19,2824.93892778
0x6286b9f080d27f860f6b4bb0226f8ef06cc9f2fc,USDC,8045257.080818000000000000,8042928.30,0.99971054
0x54b338e6cfd605dad2264b96b0a730fb2bdca9e4,USDT,8014482.492024000000000000,8014431.44,0.99999363
0x2f8d4e7b1d771932e1367ee46f4c7be11cd94ac3,USDT,8012315.020907000000000000,8012263.98,0.99999363
0x181cb55f872450d16ae858d532b4e35e50eaa76d,USDC,8010662.247982000000000000,8008343.48,0.99971054
0xb01ec8485bb3b7eaa7bb13c73645d91434a29bc4,USDT,8000000.000000000000000000,7999949.04,0.99999363
0x8d533fd40b84717aa89f25192d5494fdc01156d3,USDT,7997221.374749000000000000,7997170.43,0.99999363
0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,USDT,7907715.513353000000000000,7907665.14,0.99999363
0x1ac0660eed3892117e55efcec6088aa6d04f7622,USDC,7895938.715892000000000000,7893653.16,0.99971054
0x4b441cd7c5085d0c255eff3db7ec3417cca1a1a0,WETH,2755.445957843343400000,7783966.55,2824.93892778
0xaf184b4cbc73a9ca2f51c4a4d80ed67a2578e9f4,USDS,7763557.355124058000000000,7762105.57,0.99981300
0xcd9d098594b78ee61e2f6921461ac17f16b28827,USDT,7596829.119838000000000000,7596780.73,0.99999363
0x77e19de48f43af1d150aaef2de7e7ab8f3e55360,RLUSD,7554191.925645201000000000,7551487.52,0.99964200
0xb7b7eb7e9611975bc9715f22ce7e6ee288296fd4,USDC,7485920.969457000000000000,7483754.09,0.99971054
0xf82d8c60402200114e2d5a8bdc40b1ef8f8ab0de,WETH,2645.813407678991000000,7474261.29,2824.93892778
0x25d2477f89fb29f6956c45d4dfda9d29eb187f4e,USDC,7365404.395907000000000000,7363272.41,0.99971054
0x2ba553d9f990a3b66b03b2dc0d030dfc1c061036,WETH,2600.478657586042600000,7346193.39,2824.93892778
0x44e8c2451e916c87dde3977dc80f6fb8a1e33b1d,USDT,7335592.246618000000000000,7335545.52,0.99999363
0xf151ed2caedbda83c17ae39d6990d92909fcf529,USDT,7331513.071464000000000000,7331466.37,0.99999363
0x44e8c2451e916c87dde3977dc80f6fb8a1e33b1d,USDC,7293373.617061000000000000,7291262.48,0.99971054
0xae3279da7e7d0d26066a1591464d2cacb55dbf7b,RLUSD,7241342.337434282500000000,7238749.94,0.99964200
0x72b38d35f7b1eedf1e1412f2146a76937fd38dd1,USDC,7214259.278129000000000000,7212171.04,0.99971054
0xeba958e17e20bcc638edf37e44fcddf5474ac9bf,USDT,7073360.198316000000000000,7073315.14,0.99999363
0xb4943d3d4d66bc1081abfc9ecf83e797e8a8d450,WETH,2503.827576335452200000,7073159.99,2824.93892778
0xe50f97374068f6f7f0d1c7a46893042fed87c923,WETH,2500.000000000000000000,7062347.32,2824.93892778
0x32a7deaeb6ca5bd8cc44cb577cee1e3c3a4292d5,USDC,7003082.101979000000000000,7001054.99,0.99971054
0x487828727cc97172205faeb8d15b3ee5d9924599,USDT,6994077.203150000000000000,6994032.65,0.99999363
0x9df8dd68c73b096cd9c0c4963fe89613df40a1cf,USDC,6970694.360332000000000000,6968676.62,0.99971054
0x8e0c666adb9a5823db854bfaf54d77affc451403,USDT,6958263.198689000000000000,6958218.87,0.99999363
0x055dc44976b2c1fa2344023162ae846eb6ab0f1f,WETH,2457.812640633911500000,6943170.61,2824.93892778
0x2db279e5e8d752dc0fc7de12829afe4b8cef4d84,USDe,6937177.389230199000000000,6931875.93,0.99923579
0xfc09d8c9a63670702c2de876ff95608ab971dcd6,WETH,2444.000000000000000000,6904150.74,2824.93892778
0x9afdabf77b7e56c1f7e8cb9eea191b5277b14e74,USDT,6900001.213159000000000000,6899957.26,0.99999363
0x5cdf46da16371230ed9dcb519e752d85056605ae,USDT,6878349.912592000000000000,6878306.10,0.99999363
0xcfd73d7867da130b20da492c583031782d63b449,GHO,6867426.834547592000000000,6864721.07,0.99960600
0xadfd7fa3ef9e23c3b44f2384dad5bb876f15e00e,USDC,6830194.363694000000000000,6828217.30,0.99971054
0xaf1931548fb335bf1dcec13e788dbaaa8b79a4d5,USDC,6790538.469860000000000000,6788572.88,0.99971054
0xc63a4f1072374ab8b2abc81bb1f3bf009fd49565,WETH,2395.088050837625000000,6765977.47,2824.93892778
0xbcd4371f0a236b1eab5d0d5620471719f449451e,USDe,6769446.047665648000000000,6764272.77,0.99923579
0xa7393d2f073eadd425b254a60e72c464e8fa4c20,WETH,2392.998718370526600000,6760075.23,2824.93892778
0x2d8873c5270c64c66e831e1e359f88f9e81a91fd,WBTC,77.187047420000000000,6727215.71,87154.72259016
0xd71f4423e097888af07e2ceac0e71b9a43f64a1f,USDT,6618117.612413000000000000,6618075.46,0.99999363
0xfacc714a5c5c962834bbb7fde948b7262277e007,USDC,6591254.791896000000000000,6589346.89,0.99971054
0xcf95085403e67b980c01dd4347b4adcf883e6843,USDC,6577934.725679000000000000,6576030.68,0.99971054
0x0073fb840b180776b6aec1a4af633c70ef40a5d3,WETH,2325.000000000000000000,6567983.01,2824.93892778
0x3b6df4f797925b29777d74127b891ad8cd8844ca,WETH,2298.128969587797000000,6492073.99,2824.93892778
0x91cfbce901ebec39e5fcd4416893a5632b6da004,USDT,6408785.662864000000000000,6408744.84,0.99999363
0x53db19930bb0a817cb633248401fe0c1e6f38b04,USDT,6403859.028796000000000000,6403818.24,0.99999363
0xa971f820fcd1e0166d8bb64f254a8aed6f295643,WETH,2246.571943523698300000,6346428.54,2824.93892778
0x9c07627d108455985fbcc15863e15c0b07be9226,USDe,6309520.642102023000000000,6304698.84,0.99923579
0x9e14e0476d3fd47b43ea2868b1631bd418298e96,USDC,6283219.308846000000000000,6281400.57,0.99971054
0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,USDT,6279393.356297000000000000,6279353.36,0.99999363
0x18c94f543ebf88ad7a1ad0d8514039ec1d9f237a,USDT,6093795.188446000000000000,6093756.37,0.99999363
0xdaf585a5869ca7c1c0b1b9896ecdf314668d3f55,USDT,6069089.157474000000000000,6069050.50,0.99999363
0x75c97a4b805f1ea755321664e0a4465739886101,DAI,6030043.177554848000000000,6027504.53,0.99957900
0x109578184cc1f5b96db95c65022532b273d03d42,USDC,6016472.304374000000000000,6014730.78,0.99971054
0x030c4da3889f135ae46febd29ce05053d58669bd,EURC,5178535.042888000000000000,6007100.65,1.16000000
0x15b325660a1c4a9582a7d834c31119c0cb9e3a42,USDC,6004492.539822000000000000,6002754.48,0.99971054
0x0ea129c1bdb8f8aba308bec6214357988dbc3ff2,USDT,6000000.000002000000000000,5999961.78,0.99999363
0xc2c5ad1a018ffd61fdcf94e5bfc6af863ae5873e,USDT,6000000.000001000000000000,5999961.78,0.99999363
0xafa8a3a41379dc0275ebdc1b6d6be97b878f7731,USDT,6000000.000001000000000000,5999961.78,0.99999363
0x487828727cc97172205faeb8d15b3ee5d9924599,USDC,6001633.951847000000000000,5999896.72,0.99971054
0x3ee301d27fd556eca7aaa8c50cdbd461577c42a6,USDC,6001190.984667000000000000,5999453.88,0.99971054
0x43519041b20605093bfe5f922963e68f59e8ded5,USDT,5998938.633474000000000000,5998900.42,0.99999363
0x8fdc74bad4aa20904a362d4b69434a0cf4d97f43,USDC,6000000.000002000000000000,5998263.24,0.99971054
0x83704e750fd9c3204e1616654ae7a54563f22d87,USDT,5990423.274608000000000000,5990385.12,0.99999363
0x6286b9f080d27f860f6b4bb0226f8ef06cc9f2fc,USDT,5952363.923500000000000000,5952326.01,0.99999363
0xc70f915258483d65c3c562483653397d6b371858,USDC,5950008.382743000000000000,5948286.09,0.99971054
0xa740c1d26d690a34223b06d41b1268b2d0d7b5b6,USDC,5933947.140655000000000000,5932229.50,0.99971054
0xffcec675de3af138fc125737236f62200b668450,USDT,5931108.556704000000000000,5931070.78,0.99999363
0x0f922a15561dbad53b8f6ed25be18897e7c5c5ea,USDC,5896778.336795000000000000,5895071.46,0.99971054
0x1a8c730c2ad5faab9fe0d7ee5bfd750e044a111d,USDT,5828418.618619000000000000,5828381.49,0.99999363
0x0fe15b65136ab92a3f9ce83cceb9e0663f1efaa6,USDT,5814792.413774000000000000,5814755.37,0.99999363
0xb39c9e0e764b5c52e6cf4b968fc25bdd1b9678d4,WETH,2055.977990281684000000,5808012.26,2824.93892778
0xc5655450d4d738869d003b24b4ded842cea5af78,cbBTC,65.518461900000000000,5723926.35,87363.56416857
0xead68675ecfbe8bfb5f7b7b039dd3bf48e27b64f,WETH,2005.877533986085400000,5666481.53,2824.93892778
0x1a8c730c2ad5faab9fe0d7ee5bfd750e044a111d,USDC,5658969.651332000000000000,5657331.61,0.99971054
0x51e49ce1f4ace38ac815cfe2cef14397cd9932fb,RLUSD,5651475.793060150000000000,5649452.56,0.99964200
0x9a604718a23a01b649e316fd4942378709a8f865,USDC,5611869.558756000000000000,5610245.15,0.99971054
0xff8432ea93ce82ef9a8a7fbd2ed160ad9eda732e,WETH,1985.474766875136300000,5608844.96,2824.93892778
0x027580f5e3f4324b9141342ac7e66beb74c57193,USDC,5590765.025013000000000000,5589146.72,0.99971054
0xe3292ce7cbbb9b4b81119d638abaa2519e7a02ac,USDe,5553308.475876172000000000,5549064.58,0.99923579
0xd76f1c2764a5f22548713cde767b5b752170d6d7,USDT,5540389.723133000000000000,5540354.43,0.99999363
0x8324146852a37975a7100e156531d5503cb51609,USDC,5531288.134088000000000000,5529687.05,0.99971054
0x4127143a866bf5d8ad2afb6de8e63164b8ad5bf6,WETH,1952.809786927954700000,5516568.39,2824.93892778
0x71c51b662bdd5d831b0ce0684505ecd3cdee1cb7,USDT,5489491.952888000000000000,5489456.98,0.99999363
0xe0800b2b28425d476bd115cd9e4c6522fdf3d286,USDT,5450000.000000000000000000,5449965.28,0.99999363
0x8a25d8c9fa8c7a726137f2d618d85cbc2c083f78,WBTC,62.117866920000000000,5413865.46,87154.72259016
0x34bf8dcb3ed8cf8aab57b1d8330cab8ba5246708,USDT,5392172.380592000000000000,5392138.03,0.99999363
0xbd8b59c17f0fcdb6486f4c604174eab5a8877c6a,USDC,5338728.406297000000000000,5337183.06,0.99971054
0x6b9ee75dbffd6b7d5706991ac7e7ae5363b484af,USDC,5317780.924265000000000000,5316241.64,0.99971054
0x86c80d06f3c1638c2c87a1041005786c0129bfc2,USDC,5275247.329292000000000000,5273720.36,0.99971054
0xbbbc35dfac3a00a03a8fde3540eca4f0e15c5e64,USDC,5260873.561747000000000000,5259350.75,0.99971054
0x8aecc5526f92a46718f8e68516d22038d8670e0d,USDC,5200000.000002000000000000,5198494.81,0.99971054
0x49ae763ed846db9a69a639732caa320fad1d5799,wstETH,1500.027914749467000000,5171171.98,3447.38382951
0xeb294e51cf2e5c3f6749252fc18d8e1b9c6bdd3c,USDC,5167263.399254000000000000,5165767.68,0.99971054
0xc7f07bfdd7d6b46b31e850f9f7b28cdd3d26e035,USDC,5149038.901785000000000000,5147548.46,0.99971054
0x1dc2c9cbaa00e96291090c9749dcf95604929d7c,USDT,5135283.994806000000000000,5135251.28,0.99999363
0x5299b53ea29199dd2b2231f73390fbfbd01938ff,WETH,1811.757543549428000000,5118104.41,2824.93892778
0xa149612889184c5cf1b14ee82ff05b6fbce6899d,USDC,5083315.074106000000000000,5081843.66,0.99971054
0x31078100f05988e15407aac745fcd141f9440475,USDe,5077000.000000000000000000,5073120.11,0.99923579
0x9a6c741c95a138e6de1f3464a0ab6166926abfaa,USDe,5067216.715102777000000000,5063344.30,0.99923579
0x01329db67e9a963695c65766a298f9876e87def4,USDC,5006710.055139000000000000,5005260.81,0.99971054
0x0cd7efcd2c6c68c1f7564893da024032b7ab1477,USDT,5001972.978822000000000000,5001941.12,0.99999363
0x657e21723ae99c05c9c2a6032343c7865bcb1940,USDC,5003239.978888000000000000,5001791.74,0.99971054
0x4789a334dc66b03b2a3d554a86cfd3959e88ab48,USDT,5000000.000002000000000000,4999968.15,0.99999363
0xa152677361aca6c5f633096c0d24fd0a1f2eb64b,USDC,5000000.000004000000000000,4998552.70,0.99971054
0xac860a0b1c178303a7f085f3842a157e91a241b1,USDC,5000000.000001000000000000,4998552.70,0.99971054
0x0c883bacaf927076c702fd580505275be44fb63e,RLUSD,5000000.000000000000000000,4998210.00,0.99964200
0x39d787fdf7384597c7208644dbb6fda1cca4ebdf,GHO,5000000.000000000000000000,4998030.00,0.99960600
0x8879ae6c281495a5d40dce8015bc3bbf7b109233,USDT,4985301.003294000000000000,4985269.25,0.99999363
0xdb6e9e7390e9acc34619e56efa48ade01cff6f12,WETH,1758.943083265197200000,4968906.79,2824.93892778
0x6e1784b360f1becb692fcf8393a699811af90733,USDT,4939431.198080000000000000,4939399.73,0.99999363
0x840cffa2a3a6f56eb2f205a06748a8284b683355,WETH,1741.324672098655400000,4919135.85,2824.93892778
0xfb4cb868727d9622258bf2b26a8cfc95f6742669,USDC,4896164.655058000000000000,4894747.41,0.99971054
0x2eca594e41cab2511855c5c0319e3ad4459b08dc,USDT,4880926.952278000000000000,4880895.86,0.99999363
0xd9fd2a6f7127e23cc0a1187bfd56f113beaaea14,USDT,4880016.382520000000000000,4879985.30,0.99999363
0x6a73204db71f8e054bf9a0680b02ae96f700b595,USDC,4787544.618052000000000000,4786158.82,0.99971054
0x10314a9f673476f313a598778fea9cb694856500,WETH,1687.999916986176500000,4768496.68,2824.93892778
0xa4aca4f6dfb62681fc0ec4cf662bd19cca15ebb9,WETH,1682.623686782467800000,4753309.15,2824.93892778
0x1eb7764bc684b8ea2285b4ca431ad465f989103c,USDT,4747394.442872000000000000,4747364.20,0.99999363
0x98c3c0d704a99f7739c466c9d85d186d0d494945,USDC,4732609.545032000000000000,4731239.64,0.99971054
0x3ee505ba316879d246a8fd2b3d7ee63b51b44fab,USDC,4728707.263512000000000000,4727338.49,0.99971054
0x83e3e8c045db446203d967e092172da7185e4bd8,USDT,4724847.379077000000000000,4724817.28,0.99999363
0x16f037a3ddf53da1b047a926e1833219f0a8e1fc,WETH,1671.434530417616300000,4721700.47,2824.93892778
0x924cafec4f967be5df085ad94d8d50574f9a2bb0,USDC,4683544.577816000000000000,4682188.88,0.99971054
0x93451c4e47a3aca9629add4b0b60707e3f19a15a,USDT,4650294.303449000000000000,4650264.68,0.99999363
0x2388dd8e034e466d1347bb98020dcf5a6dfdca9f,USDC,4640824.014323000000000000,4639480.68,0.99971054
0x5792158f2736f261b1e99fa5b791fc4c36a84619,USDT,4632850.441793000000000000,4632820.93,0.99999363
0xa45420a6f2bb98406b6c6a5cc1670b7c92407e2b,USDT,4613031.238534000000000000,4613001.85,0.99999363
0x2f7e8293e3f7ba8647d56a7d019d478794e1a0d1,USDT,4572348.114672000000000000,4572318.99,0.99999363
0x31a5074c519c35237648fa9080e2df87d217bc30,USDT,4572346.525434000000000000,4572317.40,0.99999363
0x6723f512657fb15858089704d546215913effef3,WETH,1618.295568503479000000,4571586.15,2824.93892778
0xca865bbf6a30c510beee0e6c2b500a71399e5f38,WETH,1607.413468559838500000,4540844.88,2824.93892778
0x1be8b8bd3126f919245e3664887b762db7546d2a,USDC,4500658.378751000000000000,4499355.62,0.99971054
0xfe6d5fefcf7fc762f700ae73810fea0cd7840bb4,USDC,4500002.413952000000000000,4498699.84,0.99971054
0x507b3f6d4f85c451f7914006c647391a1afb96d6,RLUSD,4500000.000000000000000000,4498389.00,0.99964200
0xc9a4ced896d3e469b3166a482b35cba5020df947,USDC,4462658.713110000000000000,4461366.95,0.99971054
0x815f5bb257e88b67216a344c7c83a3ea4ee74748,USDT,4459211.756444000000000000,4459183.35,0.99999363
0x0514f2f3e0277c47117e3f33d9390efb0acfbdfe,USDT,4450383.405553000000000000,4450355.06,0.99999363
0x2ff03db08891c0411b4b8434f28c64de428ec3ed,USDT,4449942.893695000000000000,4449914.55,0.99999363
0x560fb4225020987563c8a3c0850e4ca3dc457be3,USDC,4446066.969605000000000000,4444780.01,0.99971054
0x0773ba87a7e1df71c547ee75b1fea7cd9749e619,USDT,4428843.380689000000000000,4428815.17,0.99999363
0xe40d278afd00e6187db21ff8c96d572359ef03bf,EURC,3815556.635185000000000000,4426045.70,1.16000000
0xd2a838a15f54bc813170e3aba2ffe1e53f242ec6,WETH,1555.108304685850300000,4393085.99,2824.93892778
0xf6123c482f3c5b1bbfc2272a8cd117939d1a6acb,USDT,4390498.325823000000000000,4390470.36,0.99999363
0x610852ad61eeba83f54006d88f236992e436e38f,USDT,4375908.868756000000000000,4375880.99,0.99999363
0xa7bec8049f39f3f9e6099153af732311ef46be21,USDT,4370731.573032000000000000,4370703.73,0.99999363
0xdd9bd62d1c08210fdda6f841ed5196b45a939625,USDT,4364037.880304000000000000,4364010.08,0.99999363
0x1e57178029f1b90bcfd86431f11ddb918df7f50b,USDC,4351207.479702000000000000,4349947.98,0.99971054
0x0a1518f439b81f8aa896113227d0ee17314ef67e,WETH,1536.601041124198400000,4340804.10,2824.93892778
0xb554b9856dfdbf52b98e0e4d2b981c34e20e1dab,WETH,1527.055103911916400000,4313837.41,2824.93892778
0xc2c5ad1a018ffd61fdcf94e5bfc6af863ae5873e,USDC,4286324.169756000000000000,4285083.45,0.99971054
0x28376b3b5e891ca9aba834e2797a63f061af1039,USDT,4254213.118675000000000000,4254186.02,0.99999363
0xc238d8f8064322934f82200b1790ec83a9dcf485,WETH,1496.356714801454700000,4227116.33,2824.93892778
0x6b9ee75dbffd6b7d5706991ac7e7ae5363b484af,USDT,4224628.398226000000000000,4224601.49,0.99999363
0x91bd6fe7087e50af776e454f7948742da9b058a9,USDT,4218584.671176000000000000,4218557.80,0.99999363
0x0ce753a5fc611abb0ea4876d5b894ff56ac2d56a,USDC,4200000.000002000000000000,4198784.27,0.99971054
0x26a58af72eff53ddaa064a9df86e8ec3184bee95,USDT,4190000.000001000000000000,4189973.31,0.99999363
0x2207ff1218db094a719e9af5bc74036a596787fd,WETH,1483.031513000000000000,4189473.45,2824.93892778
0xa937f63ba1d69fd7e022fd50628b6d8fcfbde52d,WBTC,48.062076100000000000,4188836.91,87154.72259016
0x60d66f312939fe938c963637fa48700b0129f650,USDT,4166271.901006000000000000,4166245.36,0.99999363
0x0156a98f1b82045c10cab22a0640f808fe21beea,cbBTC,47.300569430000000000,4132346.33,87363.56416857
0xe05da47b1606f0b13f54562b43fdfb994316bee3,WETH,1456.598533072163300000,4114801.90,2824.93892778
0x5e0481cad8bff5453635f4770f44b2194ddf6e02,USDC,4115193.582887000000000000,4114002.40,0.99971054
0xbbd01f9b63ae317c55b9a6837c51bb2b6394b5d5,USDT,4105851.564302000000000000,4105825.41,0.99999363
0xa5a9b9ed4175130a8168419e427f01f655705c41,USDT,4105657.187070000000000000,4105631.03,0.99999363
0xe56a192ab8571628ab1ade27dfc2f0cf47221eae,USDC,4061580.133339000000000000,4060404.47,0.99971054
0xf195e5f7f3562805cf50012bf16f2138760a3b52,USDC,4060959.106409000000000000,4059783.62,0.99971054
0x733e9e4d5647fb3e6c02ccaaa29dc7cddce9f66e,WETH,1434.551339613727800000,4052519.92,2824.93892778
0x2de19e81525fd5d74c7cbbbcca585807a9018c40,USDC,4052797.266875000000000000,4051624.14,0.99971054
0xcc997fe9fdd5957ca3060af68318f754d75016d3,USDC,4045265.520616000000000000,4044094.58,0.99971054
0x9087f0ef2a79f67171bfde8ef38418180338aad7,WETH,1427.637147397746500000,4032987.75,2824.93892778
0x34bf8dcb3ed8cf8aab57b1d8330cab8ba5246708,USDC,4029113.428100000000000000,4027947.16,0.99971054
0x70fce97d671e81080ca3ab4cc7a59aac2e117137,USDC,4016005.322660000000000000,4014842.85,0.99971054
0xaa2461f0f0a3de5feaf3273eae16def861cf594e,USDT,4000000.000002000000000000,3999974.52,0.99999363
0x526e960225ede1d6e5ca9d140cd7d074e6322783,USDT,3999493.552457000000000000,3999468.08,0.99999363
0x76be51aa94fb1c9632107349aab0488d878e4395,PYUSD,3991076.474892000000000000,3989720.71,0.99966030
0x892745942a4f2c9a0d92f461c89f97818d8df140,USDT,3989047.731852000000000000,3989022.32,0.99999363
0x407c5bf6c5d1efc6aabe6a7fe5107837dc65a0c8,USDT,3935513.249490000000000000,3935488.18,0.99999363
0x8cb4250518ba9f9a351aa35088c4412b80b64c30,WETH,1392.089713732965500000,3932568.42,2824.93892778
0x14b7ebc9ce7ebcd2048be0e0607abc628b0b1f1a,WETH,1390.343551785533500000,3927635.62,2824.93892778
0x39c66b35a98e82968944d2e43b39050e56c6448e,USDT,3895561.696061000000000000,3895536.88,0.99999363
0xbccbc9fc2d1d9e9abd0ca132be816bd4f6051b86,USDT,3881639.496948000000000000,3881614.77,0.99999363
0x7974b46e7940de2c4d6458c053bdbac0bf111683,USDC,3862313.474792000000000000,3861195.49,0.99971054
0xabc39c4760c20dd3664213b4d50513838862598d,USDC,3841722.798982000000000000,3840610.77,0.99971054
0xf0a3ea54a0497f60b0e16da289f006c105209fa0,USDT,3836836.430177000000000000,3836811.99,0.99999363
0x0863b4b79d561d328e96c7b5b78c8c884f0dead4,USDT,3803502.512876000000000000,3803478.28,0.99999363
0x0d402f421baa1104320f2054074deff1de1bd1ba,USDT,3800047.690702000000000000,3800023.48,0.99999363
0x9fa66e265939fd2a8000cfd341a745ecc5f28a2d,USDC,3760840.531914000000000000,3759751.92,0.99971054
0x588b530e0d6d5c15afd56012434752296d70b36b,USDC,3712477.076033000000000000,3711402.46,0.99971054
0xbbd01f9b63ae317c55b9a6837c51bb2b6394b5d5,WETH,1310.000464272707200000,3700671.31,2824.93892778
0xc9aefca21844fdb3fe8f58d883f908991d757692,USDT,3676878.489341000000000000,3676855.07,0.99999363
0xc25d35024dd497d3825115828994bb08d12a3aa7,WETH,1300.789157211438000000,3674649.93,2824.93892778
0x4d43aadee75419a4535400dee43690b5fe8c64e9,USDC,3668438.313871000000000000,3667376.45,0.99971054
0xdb34fbb4e7989c3f8957e9e9b346bf46ee0f0408,USDT,3658069.365160000000000000,3658046.06,0.99999363
0xc8af7076de5634497e10ebf21325da49cd5de464,USDT,3639692.011440000000000000,3639668.83,0.99999363
0xa580fe412dfbc2754bf0b9006075bd4b64a6752b,USDC,3616475.415201000000000000,3615428.59,0.99971054
0x0b32aa5c1e71715206fe29b7badb21ad95f272c0,USDT,3597834.511655000000000000,3597811.59,0.99999363
0x337132ae95a795caf32a28ddda9a66646b6ee01b,USDT,3587318.499740000000000000,3587295.65,0.99999363
0x898a5bd11601fd9101da787c88efe8246e96dddd,WETH,1263.474941382314700000,3569239.55,2824.93892778
0x171cc57ca8633532a597ed7056a9e4d380995370,USDC,3536214.527469000000000000,3535190.93,0.99971054
0xe094a22330b1eb7d69bb6342a63c59c07c1a5b4c,USDT,3510000.000000000000000000,3509977.64,0.99999363
