0xc92478912779758b8f757230ec816d3a47c52fe2,29032021.88,33936249.48,0.9468
0x08c6f91e2b681faf5e17227f2a44c307b3c1364c,28937832.72,20389325.65,0.5284
0x8c0824ffccbe9a3cdda4c3d409a0b7447320f364,28487311.59,22838111.77,0.6253
0xc1914872a1dd8e7a39ac6d5ee0d6fa9fcecf001e,28306190.41,31447005.83,0.8888
0x2269ce2753e2967dd5322a56188c3d24435b3588,28161819.20,58438195.37,1.7223
0x962bdd83c3943fe08b62101fd9f9a8b923a0b475,27221515.26,29563770.99,0.8688
0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,25525022.93,59497132.98,1.8181
0xe67112647b7aea8b7490f27e1c75208868138df2,25378582.68,36842563.07,1.2049
0x517ce9b6d1fcffd29805c3e19b295247fcd94aef,25340985.15,237370261.20,7.7236
0x630fd551ec58a6ea3b65714df737d294a1936ca1,25246990.01,29836852.25,0.9573
0x26a58af72eff53ddaa064a9df86e8ec3184bee95,24985839.94,39372538.31,1.2291
0xee2826453a4fd5afeb7ceffeef3ffa2320081268,24890470.35,26825013.55,0.8622
0x372cae7fa19b81a9786a9081704ea1e2dad576b7,24312452.38,48619926.28,1.5198
0x04b35d8eb17729b2c4a4224d07727e2f71283b73,23596549.62,42291915.26,1.4518
0xbcaf70ef342378755e82c9f374225604f04a36e3,23336791.18,25052484.48,0.8588
0x94e96e1b9b8c7ecf8ddb37a379e6bbeffa057c93,23228488.51,42055545.94,1.4664
0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,23047262.36,38453495.38,1.3496
0x931433324e6b0b5b04e3460ef3fb3f78dda3c721,22481516.90,32340324.56,1.1221
0xfec2adfa296fe189f53089fd5ccd8c28dd559cf2,21715303.47,0.00,0.0000
0x236f968b3e9cc45d6d86bc95386a27c8051ab1ce,21185368.93,21830991.54,0.7729
0x7546966122e636a601a3ea4497d3509f160771d8,21117686.33,42021729.96,1.5521
0xab5a28b6ca2d1e12fe5acc7341352d5032b74438,20907707.37,30833057.26,1.1974
0x3b94e9fa105551b700e4965bf13db3153bb26557,20838535.97,60386754.39,2.3346
0x66466428990e0f42a4c54f64bee0db6bf2336de5,20835988.38,28032138.13,1.0903
0x011b09fa6a0a508e0f11e4a97c50eed4d2c1a85c,20472250.03,0.00,0.0000
0xb0449ec1a8a60f95322617d6ed52e1ba1a7beb49,20471106.05,26892392.92,1.0460
0x277786ef4715e0b7b4ecd7932157898389f78ddd,20322866.43,0.00,0.0000
0x90d443b372b2a1212dda03c9b56c4e622688e981,20202371.67,37323589.75,1.3856
0xb7387e11060d14fe5db69880f24ce66d1f8cfe1a,19710279.80,48660967.60,1.9617
0xa3bcf996fd1cdd1f357b5a1eed0a39ceaaebd422,19423940.52,11189949.90,0.4321
0x4c09dd7c598b12c781c4b5d74d245a1784a2e148,18871492.83,20755223.62,0.8799
0xff43c5727fbfc31cb96e605dfd7546eb8862064c,18832217.60,11654482.56,0.4641
0x7576b7a1d278e3004dd37bbeb90e0b08ca70a1b9,18595496.84,19973171.25,0.8593
0x25d2477f89fb29f6956c45d4dfda9d29eb187f4e,18494976.73,31997125.78,1.3494
0xae5a33bddc2944f372142a84cd5c4f78c990ee78,18450739.39,37781679.78,1.6996
0x54b338e6cfd605dad2264b96b0a730fb2bdca9e4,18083375.24,40243040.84,1.7994
0xb99a2c4c1c4f1fc27150681b740396f6ce1cbcf5,18000000.00,48746141.55,2.1665
0xb2c763b898a246d6562d7566fab4fd1dad586934,17936690.48,10047861.48,0.4201
0x834bd54eae7edd442637375b9be9ba2a9ad28389,17663747.69,39872917.62,1.7607
0xb5c98c0d2861d39c538aff4e87cee946ffa1adf4,17619432.17,25001442.50,1.1329
0xefe7e52a3dc060a6e1d08a9486fe550ff369e464,17534809.62,10005282.73,0.4279
0x6b2563826bc176fda2099c47567f447fc32cc5b7,17519862.69,28395765.23,1.2654
0xd5b32c3e9021c8b6c73f6b86e5652693d4be4ab5,17204076.32,19391827.64,0.9103
0x06c05fbac28826fa24b5fe806f239277d8b5a9fd,17197745.08,19877222.98,0.9258
0x079e5016e76098e664499d2ec36d56aa1bc9f5e0,17188736.57,18506432.43,0.8613
0xbb1aca5df175b5f0268fdd53e53c1bef3ced02c7,16988981.53,30239386.59,1.4774
0x931bf367dad3f181af5304961bc5092722eea8aa,16954356.99,30786941.42,1.5072
0xce344e5ad5bab578601cbf8ad103506588d38455,16907176.03,9635615.36,0.4274
0x109b304ab7eee74dafc93e3b04eae7001d7a295f,16521882.22,50996228.39,2.5463
0x82de027c44006fe4260dce1e1861b04fc4811b71,16401055.22,23064088.00,1.1250
0x691cb02bf62a0bb2397bfae9a55f7380d415fff2,16135464.81,38853348.58,1.9095
0x949b9e1cdf8ff927e89d45229793c62206b858ee,16028331.59,27953114.19,1.4475
0x2735a560ca4a5ec14776a2cef36280f17a980cd2,15961750.79,17642789.00,0.8953
0xab59403c721eaa64a850474e63919573c0f0b767,15944902.60,0.00,0.0000
0xed0c6079229e2d407672a117c22b62064f4a4312,15805912.24,97057979.66,5.0964
0x5410d09be697e57cd7c4ffa83759abed3219e020,15604165.48,16995042.14,0.8713
0x449be7d5da3415cc23576d13ed56ea0f24947095,15598605.48,17345008.77,0.8896
0x2c4fb358eadfe01184451a74bd0a3812e3da1c08,15548339.37,19247558.69,0.9284
0x1e4535ede3ef2de03d8e9bcf466924665ea19b54,15461143.78,28852010.67,1.5489
0x2446beb3905cffbd2c5eb18f1f9c2996b05257c4,15365950.34,26672854.58,1.3540
0x2824fe10aa823bb3b2c794c0b3d0c2b6601b515a,15088628.78,16050208.30,0.8510
0xe637b85b0649e2b4477663e1d219611d1aa3c64c,15003484.15,42002068.66,2.2676
0x44e8c2451e916c87dde3977dc80f6fb8a1e33b1d,14627499.90,32290423.43,1.7717
0x2a0ada17c08fbf240e7759b044f19afc7369a868,14509082.82,19176366.75,1.0573
0x74600f1edcd794977b6848a459b0ce14c5d330e3,14380350.92,24287116.39,1.3173
0x28376b3b5e891ca9aba834e2797a63f061af1039,14248218.91,21734574.09,1.1898
0xddf725d2ebd795748dd8c6b700b7c98d1dfb8ce5,14239104.34,22515331.90,1.2448
0xf929122994e177079c924631ba13fb280f5cd1f9,14170571.60,42090630.52,2.4059
0x7974b46e7940de2c4d6458c053bdbac0bf111683,14086834.93,20651903.31,1.1587
0x8577c67e306f944d869c9ae2e5c603a162fcf7ce,14028637.34,15126047.50,0.8684
0x04c58ee5e5fc5f56a824184c5d88e94b7ca4aa76,14017345.31,25169796.88,1.4904
0xb20fb60e27a1be799b5e04159ec2024cc3734ed7,14016667.43,32108157.34,1.7868
0xc427dcc18dc41f519263aeed1fafda7a7c8294ff,14008632.86,27295548.03,1.6172
0x26d19d19aced3d07ca08444276ef2d6caa57d193,14006442.07,25355632.38,1.5025
0xd65fdb5eb1efd6a8859e619793d25c9357948568,14003021.95,25570681.77,1.5156
0x6286b9f080d27f860f6b4bb0226f8ef06cc9f2fc,13996003.91,30955732.47,1.7465
0x5c430ff6f374da12218b380d2040299ae5b6d40e,13932427.70,0.00,0.0000
0x62bc66de718645a1f605638132a57213119aa5e1,13910672.22,0.00,0.0000
0x1df2fba03a26e161bd22bef52a5cbfe34a180882,13896387.18,15077944.31,0.8680
0xc3da51cc1063b3ceb44b041fd336ef6c74291fb0,13759212.01,24483701.36,1.4769
0x858b71e1d6e421fee400994bfd918da26dfd33af,13641074.12,14993016.08,0.8243
0xfcd091e1207e467a5b23ac3bc0105e2742309d9f,13567072.57,8553768.14,0.4729
0xe64f291923dea9a996d92a2a6e6b5e788ccc10a4,13565977.46,0.00,0.0000
0x08c14b32c8a48894e4b933090ebcc9ce33b21135,13507767.80,0.00,0.0000
0xbf7ea95ab6f509b3b446c4d96a06d68a5c6e35ee,13400000.00,85083621.02,5.2701
0x1e2799e0071e535468097e04ad23b9fe3ae5a6a5,13230918.73,14718636.53,0.8875
0x666073af75b8d2e6e9efea414db566494e61aafe,13210295.26,28361112.89,1.7819
0x941ad3ebd8321797b9b53a87ade232e5d85973d1,13144588.89,36214080.04,2.1489
0x4debdd6cee25b2f931d2fe265d70e1a533b02453,13105097.20,29913729.85,1.8089
0x487828727cc97172205faeb8d15b3ee5d9924599,12994504.83,0.00,0.0000
0xb7fb2b774eb5e2dad9c060fb367acbdc7fa7099b,12974491.13,27990299.47,1.7342
0xe094a22330b1eb7d69bb6342a63c59c07c1a5b4c,12937646.60,42718466.81,2.6745
0xf897450613f4b581ce3e3d87f04fcf9dc55c7354,12924356.35,15797892.30,0.9779
0xb907d8ffd28be854a75580adebc2af4063d0dd92,12864158.47,20413871.26,1.3171
0xc0979af67786f30dea9335665592d6813b21b819,12837476.64,14124055.77,0.8802
0x16674814ea6a7aac3decb877ea8fd01deb5c333d,12768941.04,21781085.17,1.3305
0x507b3f6d4f85c451f7914006c647391a1afb96d6,12762162.03,85020924.43,5.2622
0x324c0cbdeb97d58096d630176b1b247684d534cb,12614203.58,18770961.38,1.1607
0x4bacce55f0991cfc4d919f7f50edb8be028e37df,12451317.57,13425004.09,0.8733
0x855904de035c9d86a301af364159e7237b2536c0,12344034.53,29341560.27,1.8540
0xe71803deea7a37f38e29c04e15b0a432416f0204,12326613.76,6821358.38,0.4150
0x9c0a628ffac8c01eae0f646d4ca364778abc342f,12298693.06,19657516.91,1.2467
0x2f881f41af772808b848c382370710dca0415bf9,12244658.27,14511371.83,0.9599
0x0abf5fa8745a406c05300ce6791d4c83f8728372,12164986.23,0.00,0.0000
0x81ebde24453b8e40454616579ea79c79a197699d,12106798.40,16734906.73,1.0784
0x935ad0fbea9572bb24138f23a69e314f0bdbddbe,11955105.16,32365272.42,2.1214
0xbb4d7da70e53e9921ec2cd33a90ee5b822f44e54,11940437.64,13500026.29,0.9045
0x6a1f4f0ad047c7050f7ddc0563c0aad3931c4771,11757799.72,13108679.10,0.8919
0x24d5c7337b70f3702bf0e770401822c9d95beae6,11700003.19,0.00,0.0000
0xbc38b5975efd7330ee3db7e85eb46135f6b36913,11677056.03,0.00,0.0000
0x33c0b106c459d86841e96d58db211ae8554132d2,11670114.86,29597468.11,2.0804
0x9297989b23c5fb2a1340c65a8c63b0c46fc721bf,11655913.93,19711429.22,1.3235
0x1a8c730c2ad5faab9fe0d7ee5bfd750e044a111d,11582360.37,21209939.57,1.4336
0x399b610e64cfc26988b3a476b438a5f73976ca70,11573022.57,18871368.70,1.2719
0x5f23d9789dd2cd64512f8c40fd50be0c2a6927b4,11488252.75,26729440.00,1.8148
0x51ab7dfcd47283dfbcee6f0a15d25053825f4eaf,11436810.54,30282357.09,2.1891
0x415f04fb06abd3ec6ed32452f8318504ecdc322b,11423140.39,14900255.63,1.0566
0xa9f86d9eaf339305cd36e76bc0de7ac5b024f075,11423064.52,0.00,0.0000
0x965cc423e416827efc108e64103f7ea727c5a1ce,11412154.10,19134231.04,1.3078
0xeadc152ac1014ace57c6b353f89adf5faffe9d55,11338767.18,47620722.47,3.4858
0x2155287d8379b3254f64053b517641d512e99862,11255207.47,6207201.20,0.4136
0x2ac7908bd818982373f45fe1e5a6fb3c676fee1d,11192788.52,16880473.16,1.1764
0x8af700ba841f30e0a3fcb0ee4c4a9d223e1efa05,11077750.45,40473263.83,2.8498
0xa62cc2971ec8b42fd91bd6312f5962fdd5a7fc56,11016052.01,0.00,0.0000
0x36aab712e7e6820608d5c974d6f9a615ecfd46db,11000000.00,29561663.44,2.0962
0xd47f5a2bf688999017163f4da7f39159650d7133,10494832.70,15673167.12,1.2190
0xf11f844bc13e7912b78f0ee8b8168f8ef32be22d,10489875.00,28885040.10,2.1478
0xc2c5ad1a018ffd61fdcf94e5bfc6af863ae5873e,10285462.62,28464693.58,2.2970
0x1cebd13797636b94c5cad7108cebe42d2fce7732,10178562.56,18285513.04,1.4205
0x1d46ce6b1d12b1ce9252034e9fb7a292db762e38,10176219.54,11077945.58,0.8709
0x1faa9bd9bc484cde1da5c4650483a8efe7b414c7,10151902.02,0.00,0.0000
0xb23e02b15bd7dc80c2c23512ad968ab2bc736f89,10144288.47,15242440.80,1.1720
0x9f80c83f4555bec66b7e30c8dc65550576d0bf44,10006680.00,17867351.01,1.4039
0x3eeb5e43bcb9ed151a13a2cfb584a171dcb1aeba,10000000.00,23487305.76,1.8739
0x85b5bef6d57ed80cd2dcce9061e44ff6fae55d31,9898897.92,363840.54,0.0276
0x6559eb070ec5f3b6cd278f5d43433bee724b55bb,9850025.96,0.00,0.0000
0x2f8d4e7b1d771932e1367ee46f4c7be11cd94ac3,9822385.40,15664552.45,1.2439
0x5047e08c576778fffce5934ac658c80ada1fcc4c,9801707.31,10369974.38,0.8464
0x32809957fff30c8b837faed6730677da79ed7793,9787466.30,0.00,0.0000
0x6b9ee75dbffd6b7d5706991ac7e7ae5363b484af,9541340.45,33566306.64,2.8624
0xfcba81c19b20d2f2d7cea6e10647803ede7697c0,9522093.46,25447329.65,2.1692
0x7938d7f05f9a8dce7571e4f2fcfc3f453280a6cd,9500011.50,16468784.03,1.3522
0xadfd7fa3ef9e23c3b44f2384dad5bb876f15e00e,9465517.59,6761209.87,0.5572
0x34bf8dcb3ed8cf8aab57b1d8330cab8ba5246708,9420475.96,14721276.12,1.2201
0x91c56a2763178fd8b7e574ad32f174869fadf1b2,9419612.37,0.00,0.0000
0xd71f4423e097888af07e2ceac0e71b9a43f64a1f,9377926.65,17870226.64,1.5122
0x8fb388696010edc0c5d574b2f25b9629724acfe8,9333880.04,13045222.92,1.0901
0x91d735ae8abb177869464963595881285ab181f6,9285664.64,21556000.00,1.8107
0xa83d737dec6f4eb23b17217746a553ba3373f1ab,9253746.38,17758542.68,1.4969
0xae9746a85f7e08cbfd08db00edf9b6c21f592fec,9234068.67,0.00,0.0000
0x92b75a5bfb7be7911747276ad335b8f5da3ce0f4,9232330.25,12938256.82,1.1165
0xf6e2c92410635986f16d3cff67f5a74f86683923,9171406.27,0.00,0.0000
0x6703fe0e1ff189d8d8d2e0bf5a1f09554ada8fa8,9169494.68,0.00,0.0000
0xee7ca610d896c53ffe716b801c05748efd902954,9167878.48,12215088.70,1.0393
0x0180e063f78b94f50eb8e6b4a5cc0486cf64f8aa,9057725.09,18330084.16,1.5785
0xa32e350c5397b78fe31d8e65d6bfa3d2c58a2ebb,9034746.45,14961002.15,1.3413
0x4341135454a602d46b95acfadd88db967bcc35ca,9016282.20,17710086.81,1.5910
0xa5704b9aa25e8945f581b8a85a7f9122a55bbc15,8971804.50,5934697.15,0.4961
0x705a56ced614f91b969f1915b386d789ab198d9c,8877590.37,0.00,0.0000
0x86c9c15c990fc5c8e4992a2b5833cc3358ba3e5e,8862582.36,9451262.12,0.8531
0x4f7dd9c31c429296e7135e151fa2de59a49f7a82,8804572.47,0.00,0.0000
0x1033bac297115f4fcdbf9736edf4ac2a5dac0ef0,8804566.74,0.00,0.0000
0x1233b9b78d2d518f413f5a916793130727919220,8804558.52,0.00,0.0000
0x52ac69d63af2bda446b6d406ce006849bafa3117,8681243.05,12570456.76,1.1386
0xaaf5feaa9e5694b2b293e67558e2da8ea4b1fb13,8555028.36,9198172.52,0.8601
0x2290661dd55d8698599f63ea0f9e46b52e1f80d2,8543761.21,4720539.35,0.4144
0x9d99c2fd19a7803de5691b2dba3b15b09fef37fe,8541869.30,9188460.59,0.8606
0x230278fb77e0a8d8e4df2444d8020927ce5782a7,8470496.75,10206340.18,0.9639
0xc26b5977c42c4fa2dd41750f8658f6bd2b67869c,8443500.60,13615871.71,1.3384
0x93b4ed3c50cbd08a758827beb3cf3810fa00dd7d,8430584.29,19745321.87,1.8268
0x26c212f06675a0149909030d15dc46daee9a1f8a,8398779.62,0.00,0.0000
0x9ac60bd825eb8fd0240e4daf2646c1050830013e,8388876.14,21531966.03,2.1034
0x1a557354c5b8d7df38ea914209e416dc7065b158,8249625.27,8741450.82,0.8477
0x9d132a96db0a976e06d384ef69aeaa8bba11b698,8217511.95,9437174.00,0.9302
0xaf184b4cbc73a9ca2f51c4a4d80ed67a2578e9f4,8146110.34,13795678.17,1.3963
0xb7210a359cd2034126b8b2c8b95e748f04fffa38,8116164.82,12935179.48,1.2508
0x91eda28735ce089a8b5133476263c3fb8303c8ca,8113303.38,19336802.01,1.9305
0xedea3257476638dc7dea7adc074fa670755cbcac,8101208.81,8761467.27,0.8652
0x65c4c0517025ec0843c9146af266a2c5a2d148a2,8092727.44,15479909.15,1.5876
0x51b772d972424bfc358dd24a1662770bf0631059,8071678.17,3300192.74,0.3066
0x924cafec4f967be5df085ad94d8d50574f9a2bb0,8056515.82,25622866.64,2.5245
0x01329db67e9a963695c65766a298f9876e87def4,8019371.31,16002364.60,1.6256
0x181cb55f872450d16ae858d532b4e35e50eaa76d,8009052.10,14667923.88,1.4834
0xb01ec8485bb3b7eaa7bb13c73645d91434a29bc4,8000000.00,11106931.80,1.1523
0x8d533fd40b84717aa89f25192d5494fdc01156d3,7997221.37,4693400.29,0.4402
0x1ac0660eed3892117e55efcec6088aa6d04f7622,7894351.63,4740173.18,0.4503
0xbbd01f9b63ae317c55b9a6837c51bb2b6394b5d5,7821156.98,14833594.54,1.4793
0x4b441cd7c5085d0c255eff3db7ec3417cca1a1a0,7814747.84,8298871.24,0.8496
0xf6123c482f3c5b1bbfc2272a8cd117939d1a6acb,7781149.81,11771382.95,1.1912
0xfacc714a5c5c962834bbb7fde948b7262277e007,7755993.40,14178866.83,1.5173
0xc70f915258483d65c3c562483653397d6b371858,7719363.52,25780262.33,2.7719
0x0c883bacaf927076c702fd580505275be44fb63e,7668079.56,13851359.97,1.4451
0xcd9d098594b78ee61e2f6921461ac17f16b28827,7596829.12,13470717.60,1.3831
0x77e19de48f43af1d150aaef2de7e7ab8f3e55360,7551487.52,10079971.49,1.0412
0xaf1931548fb335bf1dcec13e788dbaaa8b79a4d5,7509705.91,19691888.14,2.0453
0xf82d8c60402200114e2d5a8bdc40b1ef8f8ab0de,7503817.86,8202850.74,0.8852
0xb7b7eb7e9611975bc9715f22ce7e6ee288296fd4,7484416.50,11702373.92,1.2628
0x2ba553d9f990a3b66b03b2dc0d030dfc1c061036,7375243.53,8057829.84,0.8740
0xf151ed2caedbda83c17ae39d6990d92909fcf529,7331513.07,24239846.69,2.6043
0xae3279da7e7d0d26066a1591464d2cacb55dbf7b,7238763.25,11301674.51,1.2959
0x72b38d35f7b1eedf1e1412f2146a76937fd38dd1,7212809.21,4150030.65,0.4315
0xb4943d3d4d66bc1081abfc9ecf83e797e8a8d450,7101130.43,0.00,0.0000
